ItemCode,ItemName,Warehouse,BinCode,QtyInBin,TotalOnHand,InvntryUom,FrozenFor
2341500121-SUB,HEAD GASKET,01,01-BD05B,0.0,0.0,UN,Y
234-16001-03-SUB,BEARING COVER GASKET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
234-22551-00-SUB,CONNECTING ROD,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
234-30101-01-SUB,MUFFLER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
234-32601-08-SUB,ELEMENT,01,01-02G102,1.0,1.0,UN,N
234-32605-07-SUB,ELEMENT SET,01,01-02E116,0.0,0.0,UN,N
2343260507-SUB,ELEMENT,01,01-02E116,0.0,0.0,UN,Y
234-32607-07-SUB,ELEMENT SET,01,01-02A100,0.0,0.0,UN,N
2343260707-SUB,ELEMENT,01,01-02A100,0.0,0.0,UN,Y
234-32901-03-SUB,INSULATOR,01,01-02E02,0.0,0.0,UN,N
234-33301-03-SUB,TAPPET,01,01-02E04,0.0,0.0,UN,N
234-33501-03-SUB,EXHAUST VALVE,01,01-02E02,2.0,2.0,UN,N
234-35901-13-SUB,INSULATOR GASKET,01,01-02C64,0.0,0.0,UN,N
234-35902-03-SUB,INSULATOR GASKET 2,01,01-02B64,0.0,0.0,UN,N
234-36002-03-SUB,AIR CLEANER ELEMENT,01,01-02C64,1.0,1.0,UN,N
234-36003-03-SUB,AIR CLEANER GASKET,01,01-02B64,0.0,0.0,UN,N
234-42301-07-SUB,GOVERNOR LEVER & SHAFT SET,01,01-02B66,1.0,1.0,UN,N
234-42501-07-SUB,GOVERNOR SPRING & ROD SET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
234-42501-13-SUB,GOVERNOR SPRING,01,01-02B66,1.0,1.0,UN,N
234-42503-23-SUB,GOVERNOR SPRING,01,01-02B66,5.0,5.0,UN,N
234-42701-01-SUB,GOVERNOR ROD,01,01-02C64,0.0,0.0,UN,N
234-42801-13-SUB,ROD SPRING,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
234-43301-01-SUB,SPEED CONTROL,01,01-02C66,8.0,8.0,UN,N
234-43301-07-SUB,SPEED CONTROL SET,01,01-02D16,1.0,1.0,UN,N
234-43304-01-SUB,SPEED CONTROL 2,01,01-02C64,0.0,0.0,UN,N
2344330401-SUB,SPEED CONTROL 2 compl.,01,01-02C64,0.0,0.0,UN,Y
234-44201-01-SUB,WIRE BRACKET,01,01-02F20,2.0,2.0,UN,N
234-44201-13-SUB,WIRE BRACKET CP,01,01-02C68,0.0,0.0,UN,N
2344420113-SUB,WIRE BRACKET COMP.,01,01-02C68,0.0,0.0,UN,Y
234-50221-20-SUB,RECOIL STARTER,01,01-02G72,0.0,0.0,UN,N
234-51101-06-SUB,BLOWER,01,01-02J64,1.0,1.0,UN,N
234-51105-06-SUB,BLOWER,01,01-02B100,1.0,1.0,UN,N
234-61107-01-SUB,FUEL TANK,01,01-02C102,1.0,1.0,UN,N
234-62301-10-SUB,CARBURETOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
234-62302-07-SUB,CARBURETOR REPAIR KIT,01,01-02C68,1.0,1.0,UN,N
234-62303-07-SUB,CARBURETOR REPAIR KIT,01,01-02D70,1.0,1.0,UN,N
2346239410-SUB,CARBURETOR,01,01-02G80,0.0,0.0,UN,Y
234-62450-08-SUB,SCREW,01,01-02D40,2.0,2.0,UN,N
234-62452-08-SUB,CHOKE SPRING,01,01-02C60,2.0,2.0,UN,N
234-62506-08-SUB,FLOAT,01,01-02D62,0.0,0.0,UN,N
2346250608-SUB,FLOAT,01,01-02D62,0.0,0.0,UN,Y
234-62531-07-SUB,THROTTLE SHAFT KIT,01,01-02F72,1.0,1.0,UN,N
234-62535-08-SUB,THROTTLE SHAFT W1-280 GS,01,01-02D66,0.0,0.0,UN,N
2346253508-SUB,THROTTLE SHAFT,01,01-02D66,0.0,0.0,UN,Y
234-62536-08-SUB,THROTTLE SHAFT,01,01-02D66,2.0,2.0,UN,N
234-62551-00-SUB,CARBURATOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
234-70124-41-SUB,IGNITION COIL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
234-76001-11-SUB,OIL LEVEL SENSOR,01,01-02D80,2.0,2.0,UN,N
234-78002-01-SUB,SOLENOID BRACKET,01,01-02F72,1.0,1.0,UN,N
2350173-HIM,DOOR ACCESS SG01 RAL7035,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
235-62306-17-SUB,CARBURETOR,01,01-02H32,1.0,1.0,UN,N
235-62425-08-SUB,GUIDE HOLDER,01,01-02D70,0.0,0.0,UN,N
2356242508-SUB,GUIDE HOLDER,01,01-02D70,0.0,0.0,UN,Y
236-14202-03-SUB,VALVE GUIDE,01,01-02D70,4.0,4.0,UN,N
236-15001-01-SUB,HEAD GASKET,01,01-02D68,3.0,3.0,UN,N
2361500101-SUB,HEAD GASKET,01,01-02D68,0.0,0.0,UN,Y
236-16009-03-SUB,TAPPET COVER GASKET,01,01-02D70,2.0,2.0,UN,N
236-22501-00-SUB,CONNECTING ROD,01,01-02D68,2.0,2.0,UN,N
236-23501-07-SUB,PISTON RING SET,01,01-02D72,3.0,3.0,UN,N
236-23502-07-SUB,PISTON RING SET,01,01-02D72,2.0,2.0,UN,N
236-32600-08-SUB,ELEMENT 2,01,01-02D72,1.0,1.0,UN,N
236-32610-08-SUB,ELEMENT 1,01,01-02D72,1.0,1.0,UN,N
236-32630-08-SUB,PACKING,01,01-02D72,0.0,0.0,UN,N
2363263008-SUB,PACKING,01,01-02D72,0.0,0.0,UN,Y
236-42301-03-SUB,GOVERNOR ROD,01,01-02C62,1.0,1.0,UN,N
236-50211-00-SUB,RECOIL STARTER,01,01-02D92,1.0,1.0,UN,N
236-62301-07-SUB,CARB KIT,01,01-02H22,1.0,1.0,UN,N
236-62445-08-SUB,SPRING,01,01-02F14,1.0,1.0,UN,N
236-62450-08-SUB,PACKING,01,01-02C68,0.0,0.0,UN,N
2366245008-SUB,PACKING,01,01-02C68,0.0,0.0,UN,Y
236-62530-08-SUB,THROTTLE SHAFT,01,01-02D66,3.0,3.0,UN,N
236-62540-08-SUB,PACKING,01,01-02C68,0.0,0.0,UN,N
236-62541-08-SUB,PACKING,01,01-02D70,0.0,0.0,UN,N
236-62680-08-SUB,SEAL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
236-99002-07-SUB,GASKET SET,01,01-BD05B,1.0,1.0,UN,N
237-14202-03-SUB,VALVE GUIDE,01,01-02F32,0.0,0.0,UN,N
237-14202-03-SUB,VALVE GUIDE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
237-16008-01-SUB,STEM SEAL,01,01-02H02,5.0,5.0,UN,N
237-35903-03-SUB,INSULATOR GASKET 2,01,01-02H02,1.0,1.0,UN,N
237-45004-23-SUB,ADJUSTING SPRING,01,01-02G04,0.0,0.0,UN,N
237-45004-23-SUB,ADJUSTING SPRING,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
237-62451-08-SUB,SCREW (BV15/121-04),01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
238-13011-01-SUB,CYLINDER HEAD,01,01-02J90,1.0,1.0,UN,N
239-16302-13-SUB,OIL SEAL,01,01-02H02,0.0,0.0,UN,N
2391630213-SUB,OIL SEAL,01,01-02H02,0.0,0.0,UN,Y
239-60121-01-SUB,OBS:2396012111,01,01-02J14,2.0,2.0,UN,N
239-62301-07-SUB,CARB REPAIR KIT,01,01-02H02,2.0,2.0,UN,N
239-62560-08-SUB,RING,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
239-99001-17-SUB,GASKET SET,01,01-BD05B,2.0,2.0,UN,N
2399900117-SUB,GASKET SET,01,01-BD05B,0.0,0.0,UN,Y
23D-63601-01-SUB,OIL GAUGE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
23D-63701-01-SUB,OIL FILLER CP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2403867-DTZ,SEALING RING,01,01-0110,2.0,2.0,UN,N
2403867-DTZ,SEALING RING,01,01-110,0.0,2.0,UN,N
2403991-DTZ,THRUST PAD,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2405428-DTZ,RING,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2405960-DTZ,THERMO SENSOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2407454-DTZ,COOLING AIR BAFFLE,01,01-1060,0.0,0.0,UN,N
2408890-DTZ,THRUST RING,01,01-1005,0.0,0.0,UN,N
2411054-DTZ,HEXAGON NUT,01,01-1136,0.0,0.0,UN,N
2411054-DTZ,HEXAGON NUT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2411331-DTZ,GUIDE TUBE,01,01-1H08,0.0,0.0,UN,N
2411519-DTZ,SEALING CONE,01,01-0906,0.0,0.0,UN,N
2411519-DTZ,SEALING CONE,01,01-906,0.0,0.0,UN,N
2411-TWD,LVR FINGER,01,01-05E52,0.0,0.0,UN,N
2411-TWD,LVR FINGER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2412147-DTZ,SPACER RING,01,01-1050,0.0,0.0,UN,N
2412311-DTZ,GASKET,01,01-1137,0.0,0.0,UN,N
2412636-DTZ,SPACER BUSH,01,01-0625,0.0,0.0,UN,N
2412636-DTZ,SPACER BUSH,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2414768-DTZ,ADAPTER NIPPLE,01,01-1043,0.0,0.0,UN,N
2415948-DTZ,PLUG,01,01-0911,3.0,3.0,UN,N
2415948-DTZ,PLUG,01,01-SYSTEM-BIN-LOCATION,0.0,3.0,UN,N
2416155-DTZ,CENTERING PIECE,01,01-1000,0.0,0.0,UN,N
2416589-DTZ,SEALING SECTION,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2417109-DTZ,O-SEAL,01,01-XXX,0.0,0.0,UN,N
2417150-DTZ,EYELET BOLT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2418181-DTZ,FUEL LINE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2418660-DTZ,VALVE MECHAN. CAS.,01,01-2G07,0.0,0.0,UN,N
2419083-DTZ,PLUG,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2419084-DTZ,PLUG,01,01-0977,0.0,0.0,UN,N
2419086-DTZ,FUEL LINE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2419108-DTZ,LOCKWASHER,01,01-579,0.0,0.0,UN,N
2420249-DTZ,SEALING RING,01,01-183,0.0,0.0,UN,N
2420249-DTZ,SEALING RING,01,01-3A03,0.0,0.0,UN,N
2420301-DTZ,CLUTCH SLEEVE,01,01-197,0.0,0.0,UN,N
2420301-DTZ,CLUTCH SLEEVE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2421105-DTZ,CONNECTING PIPE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
242-16101-01-SUB,GASKET,01,01-PEG B,1.0,1.0,UN,N
2421610101-SUB,HEAD GASKET,01,01-PEG B,0.0,0.0,UN,Y
2421819-DTZ,ROT.SHAFT LIP SEAL,01,01-0456,1.0,1.0,UN,N
2421819-DTZ,ROT.SHAFT LIP SEAL,01,01-928,0.0,1.0,UN,N
2421820-DTZ,ROT.SHAFT LIP SEAL,01,01-0849,0.0,0.0,UN,N
2421820-DTZ,ROT.SHAFT LIP SEAL,01,01-4D04,0.0,0.0,UN,N
2421820-DTZ,ROT.SHAFT LIP SEAL,01,01-849,0.0,0.0,UN,N
2421820-DTZ,ROT.SHAFT LIP SEAL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2422342-DTZ,COMPRESSION SPRING,01,01-0887,1.0,1.0,UN,N
2422342-DTZ,COMPRESSION SPRING,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2422954-DTZ,SHIM,01,01-0334,0.0,0.0,UN,N
2422954-DTZ,SHIM,01,01-334,0.0,0.0,UN,N
2422955-DTZ,SHIM,01,01-0440,0.0,0.0,UN,N
2422955-DTZ,SHIM,01,01-576,0.0,0.0,UN,N
2422956-DTZ,SHIM,01,01-661,0.0,0.0,UN,N
2422957-DTZ,SHIM,01,01-583,0.0,0.0,UN,N
2422959-DTZ,SHIM,01,01-0473,3.0,3.0,UN,N
2422959-DTZ,SHIM,01,01-473,0.0,3.0,UN,N
2423002-DTZ,BREATHER PIPE,01,01-1H08,0.0,0.0,UN,N
2423200-DTZ,HOLLOW SCREW,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2423201-DTZ,SPACER SLEEVE,01,01-XXX,0.0,0.0,UN,N
2423425-DTZ,DIAPHRAGM,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2423478-DTZ,PLUG,01,01-1042,0.0,0.0,UN,N
2423697-DTZ,VALVE STEM SEAL,01,01-0458,13.0,13.0,UN,N
2423697-DTZ,VALVE STEM SEAL,01,01-458,0.0,13.0,UN,N
2424536-DTZ,BIG END BOLT,01,01-0387,2.0,2.0,UN,N
2424536-DTZ,BIG END BOLT,01,01-387,0.0,2.0,UN,N
2425131-DTZ,GASKET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2425319-DTZ,BIG END BEARING,01,01-1I05,0.0,0.0,UN,N
242-62313-08-SUB,O-RING,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
242-71201-11-SUB,IGNITION COIL,01,01-02E122,0.0,1.0,UN,N
242-71201-11-SUB,IGNITION COIL,01,01-02F122,1.0,1.0,UN,N
2427120111-SUB,IGNITION COIL,01,01-02E122,0.0,0.0,UN,Y
2427225-DTZ,ROT.SHAFT LIP SEAL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2427782-DTZ,VALVE SEAT INSERT,01,01-0626,3.0,3.0,UN,N
2427782-DTZ,VALVE SEAT INSERT,01,01-626,0.0,3.0,UN,N
242-78002-01-SUB,DISTRIBUTOR CORD,01,01-02F08,1.0,1.0,UN,N
242-78102-01-SUB,SPARK PLUG CORD 1,01,01-02F08,1.0,1.0,UN,N
242-78202-01-SUB,SPARK PLUG CORD 2,01,01-02F08,1.0,1.0,UN,N
242-78302-01-SUB,SPARK PLUG CORD 3,01,01-02F08,1.0,1.0,UN,N
2427941-DTZ,VALVE SEAT INSERT,01,01-1061,0.0,0.0,UN,N
243-32600-08-SUB,"ELEMENT,AIR FILTER (2500/3300)",01,01-02E102,0.0,0.0,UN,N
2433260008-SUB,ELEMENT,01,01-02E102,0.0,0.0,UN,Y
243-43301-30-SUB,SPEED CONTROL,01,01-02C60,1.0,1.0,UN,N
243-50201-30-SUB,RECOIL STARTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
243-60102-41-SUB,FUEL TANK CP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
243-71401-01-SUB,DIODE RECTIFIER,01,01-02C60,1.0,1.0,UN,N
243-99001-07-SUB,GASKET,01,01-BD05A,1.0,1.0,UN,N
244-15022-01-SUB,CYLINDER HEAD GASKET,01,01-02F12,2.0,2.0,UN,N
244-23501-27-SUB,RING SET - STD.,01,01-02F12,3.0,3.0,UN,N
245-65801-00-SUB,OIL FILTER,01,01-02C98,9.0,9.0,UN,N
246-14202-03-SUB,VALVE GUIDE,01,01-02F06,0.0,0.0,UN,N
2461420203-SUB,GUIDES,01,01-02F06,0.0,0.0,UN,Y
246-15101-13-SUB,BEARING COVER GASKET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
246-16002-13-SUB,ROCKER COVER GASKET,01,01-02F06,0.0,0.0,UN,N
246-16002-13-SUB,ROCKER COVER GASKET,01,01-02H02,0.0,0.0,UN,N
246-23501-17-SUB,PISTON RING SET,01,01-02F06,0.0,0.0,UN,N
2462350117-SUB,RING SET STD,01,01-02F06,0.0,0.0,UN,Y
246-30101-31-SUB,MUFFLER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
246-32601-07-SUB,ELEMENT SET,01,01-02G12,1.0,1.0,UN,N
246-32606-00-SUB,AIR CLEANER,01,01-02F86,1.0,1.0,UN,N
246-32901-03-SUB,INSULATOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
246-33611-03-SUB,VALVE SPRING,01,01-02F02,0.0,0.0,UN,N
246-33701-13-SUB,SPR. LOCK,01,01-02F10,2.0,2.0,UN,N
246-33711-03-SUB,RETAINER,01,01-02F10,12.0,12.0,UN,N
246-33711-13-SUB,SPRING RETAINER,01,01-02F10,1.0,1.0,UN,N
246-35201-03-SUB,MUFFLER GASKET,01,01-02F02,0.0,0.0,UN,N
2463520103-SUB,REPL'D BY 2635503A3,01,01-02F02,0.0,0.0,UN,Y
246-35501-03-SUB,VALVE COLLET,01,01-02F02,0.0,0.0,UN,N
246-36001-13-SUB,"GASKET, INTAKE PIPE",01,01-02D22,0.0,0.0,UN,N
246-36001-13-SUB,"GASKET, INTAKE PIPE",01,01-02D30,0.0,0.0,UN,N
246-37001-07-SUB,HEAT DEFLECTOR,01,01-02F02,2.0,2.0,UN,N
246-45001-01-SUB,GOVERNOR GEAR,01,01-02E20,0.0,0.0,UN,N
246-45001-01-SUB,GOVERNOR GEAR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
246-45201-23-SUB,RETURN SPRING,01,01-02C60,0.0,0.0,UN,N
2464520123-SUB,RETURN SPRING,01,01-02C60,0.0,0.0,UN,Y
246-50120-08-SUB,REEL (EH30/34 RECOIL),01,01-02G14,0.0,0.0,UN,N
246-50130-08-SUB,FRICTION SPRING (EH30/34),01,01-02D66,0.0,0.0,UN,N
2465013008-SUB,FRICTION SPRING,01,01-02D66,0.0,0.0,UN,Y
246-50147-08-SUB,STARTER PULLEY,01,01-02H04,1.0,1.0,UN,N
246-50204-20-SUB,RECOIL STARTER ASSY,01,01-02D86,1.0,1.0,UN,N
246-50720-18-SUB,REEL EH 30/34 OLD MODEL,01,01-02H10,1.0,1.0,UN,N
246-51205-11-SUB,SHROUD S/S 2475170201,01,01-02J16,0.0,0.0,UN,N
2465120511-SUB,BLOWER HSG,01,01-02J16,0.0,0.0,UN,Y
246-62301-10-SUB,USE - 2466230140,01,01-02G82,1.0,1.0,UN,N
246-62314-20-SUB,CARBURETOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
246-62420-08-SUB,PILOT JET,01,01-02F82,0.0,0.0,UN,N
2466242008-SUB,PILOT JET,01,01-02F82,0.0,0.0,UN,Y
246-62551-08-SUB,CAP,01,01-02F14,2.0,2.0,UN,N
246-63606-09-SUB,OIL FILLER CAP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
246-71401-01-SUB,DIODE RECTIFIER,01,01-02G14,0.0,1.0,UN,N
246-71401-01-SUB,DIODE RECTIFIER,01,01-02G24,1.0,1.0,UN,N
246-71901-01-SUB,REGULATOR,01,01-02G14,0.0,0.0,UN,N
2467190101-SUB,REGULATOR,01,01-02G14,0.0,0.0,UN,Y
246-71903-01-SUB,REGULATOR,01,01-02H12,0.0,0.0,UN,N
2467190301-SUB,REGULATOR,01,01-02H12,0.0,0.0,UN,Y
246-73103-01-SUB,WIRE 3,01,01-02H12,0.0,2.0,UN,N
246-73103-01-SUB,WIRE 3,01,01-02I02,2.0,2.0,UN,N
246-78211-01-SUB,IGNITION COIL,01,01-02E56,0.0,0.0,UN,N
246-78211-01-SUB,IGNITION COIL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
246-79301-01-SUB,CHARGE COIL,01,01-02H12,0.0,0.0,UN,N
2467930101-SUB,CHARGE COIL,01,01-02H12,0.0,0.0,UN,Y
246-99001-07-SUB,GASKET SET - EH30D,01,01-BD05B,1.0,1.0,UN,N
247-15001-23-SUB,HEAD GASKET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
247-23403-H3-SUB,PISTON,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
247-23501-17-SUB,PISTON RING SET (STD),01,01-02G14,0.0,0.0,UN,N
2472350117-SUB,PISTON RINGS STD.,01,01-02G14,0.0,0.0,UN,Y
247-23503-17-SUB,PISTON RING SET,01,01-02G14,0.0,0.0,UN,N
247-62301-40-SUB,CARBURETOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
247-62320-20-SUB,CARBURATOR (EH30/EH34),01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
247-62325-20-SUB,CARBURETOR CP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
247-62328-10-SUB,CARBURETOR EH34,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
247-62550-08-SUB,CAP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
247-62562-08-SUB,SOLENOID A,01,01-02C38,1.0,1.0,UN,N
247-62565-08-SUB,WASHER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
247-99002-07-SUB,ENGINE GASKET SET,01,01-BD05B,1.0,1.0,UN,N
2479900207-SUB,ENGINE GASKET SET,01,01-BD05B,0.0,0.0,UN,Y
247-99002-27-SUB,ENGINE GASKET SET,01,01-BD05A,0.0,0.0,UN,N
2479900227-SUB,GASKET SET,01,01-BD05A,0.0,0.0,UN,Y
248-65801-10-SUB,repl by 248-65801-20,01,01-02E08,0.0,0.0,UN,N
248-65801-20-SUB,OIL FILTER,01,01-02E120,3.0,3.0,UN,N
248-65801-20-SUB,OIL FILTER,01,01-SYSTEM-BIN-LOCATION,0.0,3.0,UN,N
248-76301-01-SUB,OIL SWITCH,01,01-02C62,0.0,0.0,UN,N
24XXM35000-CON,NUT-HEX M10,01,01-03E82,0.0,0.0,UN,N
24XXM35002-CON,NUT,01,01-03E74,0.0,0.0,UN,N
24XXM35002-CON,NUT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
250437-LST,INJ. NOZZLE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
250979-LST,OIL SEAL GEAR END,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
251-62350-08-SUB,GASKET,01,01-02E18,0.0,0.0,UN,N
251-62449-08-SUB,SPRING,01,01-02I68,2.0,2.0,UN,N
252-32613-07-SUB,ELEMENT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
252-50121-08-SUB,REEL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
252-62454-20-SUB,REMP PAR 2526245430,01,01-02E92,2.0,2.0,UN,N
252-79430-31-SUB,IGNITION COIL,01,01-02E10,0.0,0.0,UN,N
2527943031-SUB,IGNITION COIL,01,01-02E10,0.0,0.0,UN,Y
253-23502-27-SUB,"""PISTON RING SET 0,25""",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
253-42501-23-SUB,GOVERNOR SPRING,01,01-02G20,0.0,0.0,UN,N
2534250123-SUB,GOV  ROD SPRING,01,01-02G20,0.0,0.0,UN,Y
253-42701-01-SUB,GOVERNOR ROD,01,01-02D08,0.0,0.0,UN,N
2534270101-SUB,GOVERNOR ROD,01,01-02D08,0.0,0.0,UN,Y
253-60102-21-SUB,FUEL TANK,01,01-02J02,0.0,0.0,UN,N
2536010221-SUB,FUEL TANK,01,01-02J02,0.0,0.0,UN,Y
253-62522-08-SUB,CHOKE LEVER (PLASTIC),01,01-02E10,2.0,2.0,UN,N
253-79430-41-SUB,REPLA BY 2537943051,01,01-02E10,1.0,1.0,UN,N
253-79501-01-SUB,CDI UNIT,01,01-02D10,0.0,0.0,UN,N
2537950101-SUB,CDI UNIT,01,01-02D10,0.0,0.0,UN,Y
253-99001-27-SUB,GSKT SET,01,01-BD05B,2.0,2.0,UN,N
254-15001-13-SUB,GASKET HEAD,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
254-16001-13-SUB,GASKET (MAIN BEARING COVER),01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
254-23401-03-SUB,PISTON STD. EH25,01,01-02D06,1.0,1.0,UN,N
254-23501-07-SUB,REMPL PAR 2792351117,01,01-02G04,1.0,1.0,UN,N
254-32602-20-SUB,AIR CLEANER ASSY.,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
254-32612-20-SUB,AIR FILTER ASSY RGV6100,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
254-32613-30-SUB,AIR CLEANER ASSY,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
254-33001-01-SUB,INTAKE PIPE,01,01-02H58,0.0,0.0,UN,N
254-34201-11-SUB,MUFFLER COVER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
254-61050-11-SUB,FUEL TANK,01,01-02J100,0.0,0.0,UN,N
254-79430-41-SUB,IGNITION COIL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2548-01-Z01,2548 annunciator module,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
254958-LST,INLET VALVE PAZ,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
254-99001-17-SUB,REPL BY 254-99001-27,01,01-BD05B,0.0,0.0,UN,N
2549900117-SUB,GASKET SET,01,01-BD05B,0.0,0.0,UN,Y
254-99001-27-SUB,NLA,01,01-BD05B,0.0,0.0,UN,N
254-99001-27-SUB,NLA,01,01-PEG C,0.0,0.0,UN,N
255-32601-07-SUB,ELEMENT,01,01-02B12,1.0,1.0,UN,N
255-32601-07-SUB,ELEMENT,01,01-XXX,0.0,1.0,UN,N
255-63103-10-SUB,INJECTION PUMP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
255-64301-00-SUB,OIL FILTER,01,01-02G04,2.0,2.0,UN,N
258089-LST,ELEMENT OIL FILTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
258-62505-08-SUB,FLOAT ASS'Y,01,01-02G20,0.0,0.0,UN,N
2586250508-SUB,FLOAT,01,01-02G20,0.0,0.0,UN,Y
258-62515-08-SUB,FLOAT PIN,01,01-02G20,0.0,0.0,UN,N
2586251508-SUB,FLOAT PIN,01,01-02G20,0.0,0.0,UN,Y
258-62545-08-SUB,"GASKET, AIR HORN",01,01-02G20,0.0,0.0,UN,N
2586254508-SUB,"""GASKET, AIR HORN""""""",01,01-02G20,0.0,0.0,UN,Y
258-62546-08-SUB,SOLENOID GASKET,01,01-02H04,0.0,0.0,UN,N
258-62546-08-SUB,SOLENOID GASKET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
258-62554-08-SUB,"FELT, CHOKE SHAFT",01,01-02G20,0.0,0.0,UN,N
2586255408-SUB,"""FELT, CHOKE SHAFT""""""",01,01-02G20,0.0,0.0,UN,Y
258-62557-08-SUB,SOLENOID VALVE,01,01-02E06,0.0,0.0,UN,N
258-62557-18-SUB,SOLENOID VALVE S/S2636255608,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
258-62566-08-SUB,CLAMP SOLENOID,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
258702-LST,BEARING * SMALL END,01,01-07C10,2.0,2.0,UN,N
261-32601-10-SUB,AIR CLEANER ASSY,01,01-02D118,0.0,0.0,UN,N
2613260110-SUB,AIR CLEANER ASSY,01,01-02D118,0.0,0.0,UN,Y
261-35801-13-SUB,BOLT PILOT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
